Title,Corresponding author,country,institute,Year,Sample Name,Pt at% in metal element,Pd at% in metal element,Au at% in metal element,Ir at% in metal element,Ru at% in metal element,Ni at% in metal element,Co at% in metal element,Fe at% in metal element,Mn at% in metal element,Zn at% in metal element,Cu at% in metal element,Ti at% in metal element,Cr at% in metal element,Mo at% in metal element,Ag at% in metal element,V at% in metal element,Sc at% in metal element,W at% in metal element,Os at% in metal element,Ga at% in metal element,total metal mass ratio wt%,N at%,Sn at%,S at%,O at%,Ti at%,Ta at%,Nb at%,Si at%,W at%,C wt%,Particle diameter ㄗnmㄘ,Particle variance,carbon substrate type,carbon particle diameter(nm),support BET surface area(m2/g),special sturcture,particle,nanowire,core-shell,Reduction Temperature,Reduction Time/min,mircrowave(0/1),Reducing agent( chemical name in english),polyhydric alcohols,heat reduction,inorganic reducing agent,organic reducing agent,pH,Annealing Temperature,Annealing Time/h,Atomosphere h2,Atomosphere inert,ECSA m2/g,Mass Activity mA mg-1,Specific Activity mA cm-2,Half wave potential ㄗV vsRHEㄘ,Onset Potential ㄗV vsRHEㄘ,ADT cycles,Reduce in half wave potential  mV,Reduce in MA/ mA mg-1,Reduce in SA/mA cm-2,I/C Ratio(ionomer/catalyst),Area cm2,Cathodic Loading Amount mgPt cm-2,Anodic Platinum Loading Amount mgPt cm-2,Anodic catalyst type x wt% Pt/C,Membrane,membrane thickness,Hot Press Temperature,Hot Press Time min,Hot Press Pressure Mpa,Humidity %,GDE for 1,celltemp,Flowing rate of H2 ml min-1,flowing rate of cathode gas(O2/air),stoichiometry/anode,stoichiometry/cathode,stoich to flow anode,stoich to flow cathode,Back Pressure Mpa,"Current decay at 0.6V(ma,cm2)",Cathode gas oxygen ratio,Maximum Power Density mW cm-2,MPD caculated,qualified,Open Circuit Voltage V,Voltage 100mA cm0,Voltage 200mA cm0,Voltage 300mA cm0,Voltage 400mA cm0,Voltage 500mA cm0,Voltage 600mA cm0,Voltage 700mA cm0,Voltage 800mA cm0,Voltage 900mA cm0,Voltage 1000mA cm0,Voltage 1100mA cm0,Voltage 1200mA cm0,Voltage 1300mA cm0,Voltage 1400mA cm0,Voltage 1500mA cm0,Voltage 1600mA cm0,Voltage 1700mA cm0,Voltage 1800mA cm0,Voltage 1900mA cm0,Voltage 2000mA cm0,Voltage 2100mA cm0,Voltage 2200mA cm0,Voltage 2300mA cm0,Voltage 2400mA cm0,Voltage 2500mA cm0,Voltage 2600mA cm0,Voltage 2700mA cm0,Voltage 2800mA cm0,Voltage 2900mA cm0,Voltage 3000mA cm0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pt use,,Rand,Rand num,Year for plot
The effect of carbon supports on the performance of platinum carbon nanotubes for proton exchange membrane fuel cells,Yu-Chun Chiang,taiwan,Yuan Ze University,2014,Pt/nCNT,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.74,0,0,0,0,0,0,0,0,0,71.26,4.4,1.57,CNTs,40,120,none,1,0,0,60,60,0,sodium formate,0,0,1,0,7,800,2,0,1,48.4,225,0.464876033,,,,,,,0.333,5,0.5,1,20,nafion 212,50,,,,100,0,80,,,,,0,0,0,,1,577.5,577.5,0,0.98,0.8,0.76,0.73,0.698,0.665,0.63,0.6,0.57,0.54,0.51,0.485,0.46,0.43,0.405,0.385,0.35,0.3,0.2533,0.21239,0.17625,0.1441,0.1153,0.08936,0.06588,0.04452,0.02501,0.01,0.01,0.01,0.01,80,152,219,279.2,332.5,378,420,456,486,510,533.5,552,559,567,577.5,560,510,455.94,403.541,352.5,302.61,253.66,205.528,158.112,111.3,65.026,27,28,29,30,577.5,0.865800866,237,0.019888555,-0.205605608,2013.794394
Impact of alloying and lattice strain on ORR activity of Pt and Pd based ternary alloys with Fe and Co for proton exchange membrane fuel cell applications,Louis Cindrella,India,National Institute of Technology,2014,PtFeCo/C,75,0,0,0,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,3.5,,XC-72R,30,230,none,1,0,0,200,720,0,"1,2-propylene glycol",1,0,0,0,7,25,0,0,0,44,333.82,0.758681818,,,,,,,0.333,5,0.5,0.25,20,nafion 212,50,,,,100,1,70,,,,,0,0,0,,1,611,611,0,0.86,0.79,0.76,0.73,0.705,0.695,0.675,0.645,0.62,0.6,0.56,0.53,0.5,0.47,0.42,0.39,0.36,0.325,0.3,0.27,0.225,0.195,0.16,0.125,0.095,0.05,0.01,0.01,0.01,0.01,0.01,79,152,219,282,347.5,405,451.5,496,540,560,583,600,611,588,585,576,552.5,540,513,450,409.5,352,287.5,228,125,26,27,28,29,30,611,0.818330606,238,0.317379603,-0.047503896,2013.952496
The effect of carbon supports on the performance of platinum carbon nanotubes for proton exchange membrane fuel cells,Yu-Chun Chiang,taiwan,Yuan Ze University,2014,Pt/cCNT,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.84,0,0,0,0,0,0,0,0,0,79.16,3.98,1.23,CNTs,40,120,none,1,0,0,60,60,0,sodium formate,0,0,1,0,7,800,2,0,1,59.5,225,0.378151261,,,,,,,0.333,5,0.5,1,20,nafion 212,50,,,,100,0,80,,,,,0,0,0,,1,660,660,0,1,0.79,0.74,0.71,0.675,0.645,0.615,0.598,0.57,0.545,0.53,0.515,0.505,0.5,0.47,0.44,0.402,0.38,0.35,0.32,0.3,0.28086,0.26328,0.2471,0.23214,0.21827,0.20539,0.19338,0.18216,0.17166,0.1618,79,148,213,270,322.5,369,418.6,456,490.5,530,566.5,606,650,658,660,643.2,646,630,608,600,589.806,579.216,568.33,557.136,545.675,534.014,522.126,510.048,497.814,485.4,660,0.757575758,239,0.476806601,-0.005817002,2013.994183
Impact of alloying and lattice strain on ORR activity of Pt and Pd based ternary alloys with Fe and Co for proton exchange membrane fuel cell applications,Louis Cindrella,India,National Institute of Technology,2014,Pt/C,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,3,,XC-72R,30,230,none,1,0,0,200,720,0,"1,2-propylene glycol",1,0,0,0,7,25,0,0,0,38,225,0.592105263,,,,,,,0.333,5,0.5,0.25,20,nafion 212,50,,,,100,1,80,,,,,0,0,0,,1,692,692,0,0.84,0.79,0.76,0.745,0.725,0.7,0.685,0.655,0.63,0.615,0.595,0.57,0.54,0.505,0.49,0.46125,0.4325,0.40375,0.375,0.34625,0.3175,0.28875,0.26,0.23125,0.2025,0.17375,0.145,0.11625,0.0875,0.05875,0.03,79,152,223.5,290,350,411,458.5,504,553.5,595,627,648,656.5,686,691.875,692,686.375,675,657.875,635,606.375,572,531.875,486,434.375,377,313.875,245,170.375,90,692,0.722543353,240,0.492049647,-0.00199299,2013.998007
Impact of alloying and lattice strain on ORR activity of Pt and Pd based ternary alloys with Fe and Co for proton exchange membrane fuel cell applications,Louis Cindrella,India,National Institute of Technology,2014,PtFeCo/C,75,0,0,0,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,3.5,,XC-72R,30,230,none,1,0,0,200,720,0,"1,2-propylene glycol",1,0,0,0,7,25,0,0,0,44,333.82,0.758681818,,,,,,,0.333,5,0.5,0.25,20,nafion 212,50,,,,100,1,80,,,,,0,0,0,,1,708,708,0,0.85,0.8,0.77,0.755,0.735,0.71,0.695,0.665,0.64,0.625,0.605,0.58,0.55,0.515,0.5,0.47125,0.4425,0.41375,0.385,0.35625,0.3275,0.29875,0.27,0.24125,0.2125,0.18375,0.155,0.12625,0.0975,0.06875,0.04,80,154,226.5,294,355,417,465.5,512,562.5,605,638,660,669.5,700,706.875,708,703.375,693,676.875,655,627.375,594,554.875,510,459.375,403,340.875,273,199.375,120,708,0.706214689,241,0.910149148,0.134167405,2014.134167
Impact of alloying and lattice strain on ORR activity of Pt and Pd based ternary alloys with Fe and Co for proton exchange membrane fuel cell applications,Louis Cindrella,India,National Institute of Technology,2014,PtFeCo/C,75,0,0,0,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,3.5,,XC-72R,30,230,none,1,0,0,200,720,0,"1,2-propylene glycol",1,0,0,0,7,25,0,0,0,44,333.82,0.758681818,,,,,,,0.333,5,0.5,0.25,20,nafion 212,50,,,,100,1,80,,,,,0,0,0,,1,722.5,722.5,0,0.85,0.805,0.78,0.76,0.735,0.715,0.695,0.675,0.65,0.625,0.6,0.575,0.55,0.525,0.5,0.475,0.45,0.425,0.4,0.375,0.35,0.325,0.3,0.275,0.25,0.225,0.2,0.175,0.15,0.125,0.1,80.5,156,228,294,357.5,417,472.5,520,562.5,600,632.5,660,682.5,700,712.5,720,722.5,720,712.5,700,682.5,660,632.5,600,562.5,520,472.5,420,362.5,300,722.5,0.692041522,242,0.597479076,0.024682734,2014.024683
Architecture of PtFe/C catalyst with high activity and durability for oxygen reduction reaction,guoxiong wang,china,Dalian Institute of Chemical PhysicsㄛChinese Academy of Sciences,2014,PtFe/C,75,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,41.1,0,0,0,0,0,0,0,0,0,38.9,4.6,,XC-72R,30,230,core-shell,0,0,1,50,,0,none,0,1,0,0,3,900,2,1,0,49.6,217,0.4375,,,,,,,0.5,4.41,0.411,,10,nafion 212,50,135,3,1,100,1,70,,,,,0,0,,,1,1187.5,1187.5,1,1,0.88,0.855,0.835,0.82,0.8,0.78,0.765,0.75,0.735,0.72,0.705,0.69,0.675,0.66,0.648,0.63,0.615,0.6,0.578,0.565,0.548,0.525,0.51,0.49,0.475,0.45,0.425,0.398,0.37233,0.34908,88,171,250.5,328,400,468,535.5,600,661.5,720,775.5,828,877.5,924,972,1008,1045.5,1080,1098.2,1130,1150.8,1155,1173,1176,1187.5,1170,1147.5,1114.4,1079.757,1047.24,1187.5,0.346105263,243,0.227436224,-0.074731664,2013.925268
Fuel cell performance of Pt electrocatalysts supported on carbon nanocoils,M.J. L芍zaro,spain,Instituto de Carboqu赤mica (CSIC),2014,Pt/vulcan,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,0,0,0,0,0,0,0,0,0,80.8,4,,XC-72R,30,230,none,1,0,0,18,480,0,NaBH4,0,0,1,0,5,25,0,0,0,55,225,0.409090909,,,,,,,0.41025,5,0.4,0.4,,nafion 115,75,120,1.5,2,100,1,25,,,,,0,0,0,,1,225,225,0,1,0.715,0.655,0.595,0.53,0.45,0.355,0.26844,0.196,0.13448,0.08159,0.03564,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,71.5,131,178.5,212,225,213,187.908,156.8,121.032,81.59,39.204,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,225,1.777777778,244,0.008580058,-0.238325899,2013.761674
Fuel cell performance of Pt electrocatalysts supported on carbon nanocoils,M.J. L芍zaro,spain,Instituto de Carboqu赤mica (CSIC),2014,Pt/CNC,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,3.2,,home-made carbon,,124,none,1,0,0,18,480,0,NaBH4,0,0,1,0,5,25,0,0,0,55,225,0.409090909,,,,,,,0.41025,5,0.4,0.4,,nafion 115,75,120,1.5,2,100,1,25,,,,,0,0,0,,1,225,225,0,1,0.715,0.655,0.595,0.53,0.45,0.37,0.2,0.04961,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,71.5,131,178.5,212,225,222,140,39.688,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,225,1.777777778,245,0.0516984,-0.162860436,2013.83714
Fuel cell performance of Pt electrocatalysts supported on carbon nanocoils,M.J. L芍zaro,spain,Instituto de Carboqu赤mica (CSIC),2014,Pt/vulcan,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,0,0,0,0,0,0,0,0,0,80.8,4,,XC-72R,30,230,none,1,0,0,18,480,0,NaBH4,0,0,1,0,5,25,0,0,0,55,225,0.409090909,,,,,,,0.41025,5,0.4,0.4,,nafion 115,75,120,1.5,2,100,1,40,,,,,0,0,0,,1,301,301,0,1,0.755,0.7,0.65,0.6,0.552,0.5,0.43,0.335,0.25,0.17218,0.10647,0.05025,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,75.5,140,195,240,276,300,301,268,225,172.18,117.117,60.3,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,301,1.328903654,246,0.176544434,-0.092861457,2013.907139
Fuel cell performance of Pt electrocatalysts supported on carbon nanocoils,M.J. L芍zaro,spain,Instituto de Carboqu赤mica (CSIC),2014,Pt/CNC,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,3.2,,home-made carbon,,124,none,1,0,0,18,480,0,NaBH4,0,0,1,0,5,25,0,0,0,55,225,0.409090909,,,,,,,0.41025,5,0.4,0.4,,nafion 115,75,120,1.5,2,100,1,40,,,,,0,0,0,,1,315,315,0,1,0.755,0.7,0.65,0.6,0.552,0.515,0.45,0.375,0.30598,0.24715,0.1964,0.15219,0.11331,0.07887,0.04815,0.02056,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,75.5,140,195,240,276,309,315,300,275.382,247.15,216.04,182.628,147.303,110.418,72.225,32.896,17,18,19,20,21,22,23,24,25,26,27,28,29,30,315,1.26984127,247,0.328282396,-0.044466095,2013.955534
Conducting carbonpolymer composites as a catalyst support for proton exchange membrane fuel cells,Ayse Bayrak?eken Yurtcan,turkey,Atat邦rk University,2014,C-suppported,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,3.1,,XC-72R,30,230,none,1,0,0,198,1,1,ethylene glycol,1,0,0,0,10,25,0,0,1,55,225,0.409090909,,,,,,,0.4285,5,0.4,0.4,,nafion 212,50,130,3,,100,1,70,,,,,0,0,0,,1,410.696,410.696,0,0.94,0.855,0.7,0.66,0.625,0.59,0.54,0.5,0.47,0.44,0.4,0.37,0.34156,0.31592,0.2927,0.27157,0.25225,0.23452,0.2182,0.20312,0.18915,0.17617,0.16407,0.15277,0.1422,0.13228,0.12296,0.11419,0.10567,0.09763,0.09003,85.5,140,198,250,295,324,350,376,396,400,407,409.872,410.696,409.78,407.355,403.6,398.684,392.76,385.928,378.3,369.957,360.954,351.371,341.28,330.7,319.696,308.313,295.876,283.127,270.09,410.696,0.973956406,248,0.620257904,0.030615821,2014.030616
Carbon-supported Pt nanowire as novel cathode catalysts for proton exchange membrane fuel cells,Daijun Yang,china,Tongji University,2014,PtNW/C,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8,0,0,0,0,0,0,0,0,0,61.2,3.9,,XC-72R,30,230,nanowire,0,1,0,25,4320,0,formic acid,0,0,1,0,7,25,0,0,0,41,126,0.307317073,0.887,1,,,,,0.333,50,0.4,0.2,40,nafion 211,25,,,,50,0,73,210,375,1.4,2.5,210,375,0.1,,1,923.43,923.43,1,0.91,0.83,0.8,0.78,0.76,0.73,0.71,0.7,0.695,0.67,0.64,0.61,0.6,0.58,0.52,0.5,0.48,0.46086,0.44328,0.4271,0.41214,0.39827,0.38539,0.37338,0.36216,0.35166,0.3418,0.33254,0.32382,0.31559,0.30781,83,160,234,304,365,426,490,556,603,640,671,720,754,728,750,768,783.462,797.904,811.49,824.28,836.367,847.858,858.774,869.184,879.15,888.68,897.858,906.696,915.211,923.43,923.43,0.433167647,249,0.530059586,0.007541965,2014.007542
Architecture of PtFe/C catalyst with high activity and durability for oxygen reduction reaction,guoxiong wang,china,Dalian Institute of Chemical PhysicsㄛChinese Academy of Sciences,2014,Pt/C,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,63,2.9,,XC-72R,30,230,none,1,0,0,198,1.6,1,ethylene glycol,1,0,0,0,10,25,0,0,0,67.3,217,0.32243685,,,,,,,0.5,4.41,0.37,,10,nafion 212,50,135,3,1,100,1,70,,,,,0,0,,,1,1196,1196,1,1,0.87,0.835,0.815,0.795,0.777,0.76,0.748,0.725,0.715,0.7,0.685,0.67,0.655,0.645,0.63,0.615,0.6,0.585,0.57,0.551,0.54,0.525,0.51,0.495,0.475,0.46,0.44,0.42,0.4,0.38086,87,167,244.5,318,388.5,456,523.6,580,643.5,700,753.5,804,851.5,903,945,984,1020,1053,1083,1102,1134,1155,1173,1188,1187.5,1196,1188,1176,1160,1142.58,1196,0.309364548,250,0.3748907,-0.031892762,2013.968107
Architecture of PtFe/C catalyst with high activity and durability for oxygen reduction reaction,guoxiong wang,china,Dalian Institute of Chemical PhysicsㄛChinese Academy of Sciences,2014,PtFe/C-acid,81.5,0,0,0,0,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,35.8,0,0,0,0,0,0,0,0,0,64.2,3.1,,XC-72R,30,230,core-shell,0,0,1,50,,0,none,0,1,0,0,3,900,2,1,0,50.9,217,0.42632613,,,,,,,0.5,4.41,0.358,,10,nafion 212,50,135,3,1,100,1,70,,,,,0,0,,,1,1352,1352,1,1,0.9,0.865,0.849,0.825,0.81,0.798,0.78,0.77,0.752,0.74,0.725,0.715,0.7,0.69,0.675,0.665,0.65,0.64,0.625,0.61,0.595,0.577,0.565,0.55,0.535,0.52,0.5,0.48,0.46,0.44,90,173,254.7,330,405,478.8,546,616,676.8,740,797.5,858,910,966,1012.5,1064,1105,1152,1187.5,1220,1249.5,1269.4,1299.5,1320,1337.5,1352,1350,1344,1334,1320,1352,0.264792899,251,0.244788302,-0.06909824,2013.930902
Pulse electrodeposition of Pt nanocatalysts on graphene-based electrodes for proton exchange membrane fuel cells,Chien-Te Hsieh,taiwan,Yuan Ze University,2014,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,30,0,0,0,0,0,40,4.4,,graphene,,600,none,1,0,0,25,0,0,electro deposition,0,0,0,0,7,25,0,0,0,94.9,180,0.18967334,,,,,,,,,0.26,,,nafion 212,50,135,2,14,100,1,60,,,,,0,0,0.4,,1,343,343,0,0.93,0.8,0.74,0.695,0.64,0.6,0.54,0.49,0.42,0.35,0.2854,0.23007,0.18213,0.14021,0.10323,0.07037,0.04098,0.01454,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,80,148,208.5,256,300,324,343,336,315,285.4,253.077,218.556,182.273,144.522,105.555,65.568,24.718,18,19,20,21,22,23,24,25,26,27,28,29,30,343,0.758017493,252,0.506133431,0.001537484,2014.001537
Iridium-decorated Palladium每Platinum core每shell catalysts for oxygen reduction reaction in proton exchange membrane fuel cell,Chen-Hao Wang,Taiwan,Taiwan University of Science and Technology,2014,Ptshell-Pdcore/c,35.2,64.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,75,2.5,,XC-72R,30,230,none,1,0,0,80,30,0,ethanol,1,0,0,0,7,25,0,0,0,24.6,70,0.284552846,0.85,1,,,,,2,5,0.25,0.25,,nafion 212,50,135,2,12.74,100,1,70,225,300,1.5,2,225,300,0.1,,1,741,741,0,0.95,0.82,0.798,0.76,0.72,0.7,0.69,0.65,0.62,0.61,0.598,0.59,0.55,0.51,0.5,0.49,0.45,0.41,0.4,0.39,0.35,0.31,0.3,0.29,0.25,0.21,0.17238,0.13898,0.10914,0.0823,0.05805,82,159.6,228,288,350,414,455,496,549,598,649,660,663,700,735,720,697,720,741,700,651,660,667,600,525,448.188,375.246,305.592,238.67,174.15,741,0.337381916,253,0.519738782,0.004949799,2014.00495
Iridium-decorated Palladium每Platinum core每shell catalysts for oxygen reduction reaction in proton exchange membrane fuel cell,Chen-Hao Wang,Taiwan,Taiwan University of Science and Technology,2014,Ir-decorated Ptshell-Pdcore/c,34,62,0,3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,75,2.35,,XC-72R,30,230,none,1,0,0,80,30,0,ethanol,1,0,0,0,7,25,0,0,0,19.2,75,0.390625,0.855,1,,,,,2,5,0.25,0.25,,nafion 212,50,135,2,12.74,100,1,70,225,300,1.5,2,225,300,0.1,,1,819,819,0,0.95,0.82,0.79,0.72,0.7,0.68,0.64,0.605,0.6,0.59,0.58,0.57,0.55,0.52,0.505,0.495,0.49,0.46,0.435,0.41,0.4,0.39,0.35,0.31,0.3,0.28,0.26086,0.24328,0.2271,0.21214,0.19827,82,158,216,280,340,384,423.5,480,531,580,627,660,676,707,742.5,784,782,783,779,800,819,770,713,720,700,678.236,656.856,635.88,615.206,594.81,819,0.305250305,254,0.92891778,0.146777835,2014.146778
Sulfonated polyaniline nanofiber as Pt-catalyst conducting support for proton exchange membrane fuel cell,Ko-Shan Ho,Taiwan,National Kaohsiung University of Applied Sciences,2014,Pt/C-ACNF-6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2.29,0,0.2,0,0,0,0,0,0,68.87,2.5,,nitrogen-doped carbon nanofiber,,422,none,1,0,0,170,120,0,ethylene glycol,1,0,0,0,11,25,0,0,0,55,225,0.409090909,,,,,,,,4,0.225,,,nafion 212,50,140,5,6.86,100,0,70,100,200,,,0,0,0,,1,311.5,311.5,0,0.8,0.74,0.69,0.64,0.598,0.55,0.498,0.445,0.375,0.325,0.2783,0.23739,0.20125,0.1691,0.1403,0.11436,0.09088,0.06952,0.05001,0.03211,0.01563,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,74,138,192,239.2,275,298.8,311.5,300,292.5,278.3,261.129,241.5,219.83,196.42,171.54,145.408,118.184,90.018,61.009,31.26,21,22,23,24,25,26,27,28,29,30,311.5,0.722311396,255,0.924531061,0.143622658,2014.143623
Sulfonated polyaniline nanofiber as Pt-catalyst conducting support for proton exchange membrane fuel cell,Ko-Shan Ho,Taiwan,National Kaohsiung University of Applied Sciences,2014,Pt/C-ACNF-24,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,2.66,0,7.4,0,0,0,0,0,0,43.35,2.3,,nitrogen-doped carbon nanofiber,,513,none,1,0,0,170,120,0,ethylene glycol,1,0,0,0,11,25,0,0,0,55,225,0.409090909,,,,,,,,4,0.225,,,nafion 212,50,140,5,6.86,100,0,70,100,200,,,0,0,0,,1,408,408,0,0.845,0.698,0.65,0.61,0.575,0.55,0.52,0.48,0.45,0.43,0.4,0.37,0.34,0.3,0.26238,0.22898,0.19914,0.1723,0.14805,0.12602,0.10592,0.08751,0.07059,0.05497,0.04052,0.02711,0.01463,0.01,0.01,0.01,0.01,69.8,130,183,230,275,312,336,360,387,400,407,408,390,367.332,343.47,318.624,292.91,266.49,239.438,211.84,183.771,155.298,126.431,97.248,67.775,38.038,27,28,29,30,408,0.551470588,256,0.41397575,-0.021732959,2013.978267
Nanopillar structured Platinum with enhanced catalytic utilization for electrochemical reactions in PEMFC,Joyanti Chutia,India,Institute of Advanced Study in Science and Technology,2014,Pt/C,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,60,3.9,,home-made carbon,,,none,1,0,0,25,0,0,sputter,0,0,0,0,7,25,0,0,0,41.57,217,0.522011066,,,,,,,,4,0.2,0.05,,nafion 212,50,130,2.5,,100,1,70,150,300,1,2,150,300,0,,1,555,555,0,0.9,0.85,0.798,0.73,0.7,0.66,0.62,0.6,0.57,0.53,0.5,0.48,0.45,0.4,0.39,0.37,0.32,0.3,0.27,0.22,0.2,0.19,0.16,0.13,0.11,0.1,0.09031,0.08119,0.0726,0.06449,0.05683,85,159.6,219,280,330,372,420,456,477,500,528,540,520,546,555,512,510,486,418,400,399,352,299,264,250,234.806,219.213,203.28,187.021,170.49,555,0.36036036,257,0.410491891,-0.022627983,2013.977372
Development of Highly Stable and Mass Transfer-Enhanced Cathode Catalysts: Support-Free Electrospun Intermetallic FePt Nanotubes for Polymer Electrolyte Membrane Fuel Cells,Jinwoo Lee,Korea,Pohang University of Science and Technology,2014,fct-FePt/C,50,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,70,8.63,,XC-72R,30,230,none,1,0,0,286,30,0,"1,2-hexadecanediol",0,0,0,1,10,25,0,0,0,59.4,217,0.365319865,,,,,,,0.43,5,0.2,0.2,40,nafion 212,50,,,,100,0,80,225,300,1.5,2,,,0.15,,1,835,840,0,0.91,0.8,0.75,0.72,0.7,0.67,0.65,0.63,0.61,0.59,0.58,0.56,0.54,0.52,0.51,0.5,0.47,0.46,0.44,0.42,0.41,0.4,0.38,0.36,0.34,0.32086,0.30328,0.2871,0.27214,0.25827,0.24539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.239520958,258,0.776500016,0.076042603,2014.076043
Development of Highly Stable and Mass Transfer-Enhanced Cathode Catalysts: Support-Free Electrospun Intermetallic FePt Nanotubes for Polymer Electrolyte Membrane Fuel Cells,Jinwoo Lee,Korea,Pohang University of Science and Technology,2014,fct-FePt/NTs,51,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,5,,none,,0,none,1,0,0,25,0,0,none,0,1,0,0,7,400,2,1,0,35.4,460,1.299435028,,,,,,,0.4286,5,0.2,0.2,40,nafion 212,50,,,,100,0,80,225,300,1.5,2,,,0.15,,1,1012,1012,1,0.88,0.79,0.76,0.73,0.71,0.69,0.675,0.66,0.65,0.64,0.62,0.606667,0.593333,0.58,0.57,0.56,0.55,0.54,0.53,0.515,0.5,0.47,0.455,0.44,0.42,0.4,0.38,0.35,0.32156,0.29592,0.2727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.197628458,259,0.389452964,-0.028074508,2013.971925
Evaluation of Palladium-based electrocatalyst for oxygen reduction and hydrogen oxidation in intermediate temperature polymer electrolyte fuel cells,A. Stassi,Italy,Istituto di Tecnologie Avanzate per l'Energia,2014,3.142361111,75,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,4.4,,EC300,,850,none,1,0,0,80,,0,ethylene glycol,1,0,0,0,4,25,0,0,0,88,180,0.204545455,,,,,,,,5,0.158,0.3,50,nafion 115,100,,,,100,0,80,225,300,1.5,2,,,0.2,,1,954,954,1,0.99,0.88,0.85,0.82,0.8,0.78,0.76,0.73,0.7,0.69,0.67,0.65,0.64,0.62,0.61,0.6,0.57,0.55,0.53,0.5,0.45,0.4033,0.36239,0.32625,0.2941,0.2653,0.23936,0.21588,0.19452,0.17501,0.15711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165618449,260,0.230372851,-0.07376195,2013.926238
