Title,Corresponding author,country,institute,Year,Sample Name,Pt at% in metal element,Pd at% in metal element,Au at% in metal element,Ir at% in metal element,Ru at% in metal element,Ni at% in metal element,Co at% in metal element,Fe at% in metal element,Mn at% in metal element,Zn at% in metal element,Cu at% in metal element,Ti at% in metal element,Cr at% in metal element,Mo at% in metal element,Ag at% in metal element,V at% in metal element,Sc at% in metal element,W at% in metal element,Os at% in metal element,Ga at% in metal element,total metal mass ratio wt%,N at%,Sn at%,S at%,O at%,Ti at%,Ta at%,Nb at%,Si at%,W at%,C wt%,Particle diameter ㄗnmㄘ,Particle variance,carbon substrate type,carbon particle diameter(nm),support BET surface area(m2/g),special sturcture,particle,nanowire,core-shell,Reduction Temperature,Reduction Time/min,mircrowave(0/1),Reducing agent( chemical name in english),polyhydric alcohols,heat reduction,inorganic reducing agent,organic reducing agent,pH,Annealing Temperature,Annealing Time/h,Atomosphere h2,Atomosphere inert,ECSA m2/g,Mass Activity mA mg-1,Specific Activity mA cm-2,Half wave potential ㄗV vsRHEㄘ,Onset Potential ㄗV vsRHEㄘ,ADT cycles,Reduce in half wave potential  mV,Reduce in MA/ mA mg-1,Reduce in SA/mA cm-2,I/C Ratio(ionomer/catalyst),Area cm2,Cathodic Loading Amount mgPt cm-2,Anodic Platinum Loading Amount mgPt cm-2,Anodic catalyst type x wt% Pt/C,Membrane,membrane thickness,Hot Press Temperature,Hot Press Time min,Hot Press Pressure Mpa,Humidity %,GDE for 1,celltemp,Flowing rate of H2 ml min-1,flowing rate of cathode gas(O2/air),stoichiometry/anode,stoichiometry/cathode,stoich to flow anode,stoich to flow cathode,Back Pressure Mpa,"Current decay at 0.6V(ma,cm2)",Cathode gas oxygen ratio,Maximum Power Density mW cm-2,MPD caculated,qualified,Open Circuit Voltage V,Voltage 100mA cm0,Voltage 200mA cm0,Voltage 300mA cm0,Voltage 400mA cm0,Voltage 500mA cm0,Voltage 600mA cm0,Voltage 700mA cm0,Voltage 800mA cm0,Voltage 900mA cm0,Voltage 1000mA cm0,Voltage 1100mA cm0,Voltage 1200mA cm0,Voltage 1300mA cm0,Voltage 1400mA cm0,Voltage 1500mA cm0,Voltage 1600mA cm0,Voltage 1700mA cm0,Voltage 1800mA cm0,Voltage 1900mA cm0,Voltage 2000mA cm0,Voltage 2100mA cm0,Voltage 2200mA cm0,Voltage 2300mA cm0,Voltage 2400mA cm0,Voltage 2500mA cm0,Voltage 2600mA cm0,Voltage 2700mA cm0,Voltage 2800mA cm0,Voltage 2900mA cm0,Voltage 3000mA cm0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pt use,,Rand,Rand num,Year for plot
Composite-supported Pt catalyst and electrosprayed cathode catalyst layer for polymer electrolyte membrane fuel cell,Biao Zhou,Canada,University of Windsor,2017,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,78.4,3.1,,XC-72R,30,230,none,1,0,0,185,4,1,ethylene glycol,1,0,0,0,7,25,0,0,0,55,225,0.409090909,,,,,,,0.333,5,0.2,0.4,,nafion 212,50,130,3,1.07,100,1,80,225,375,1.5,2.5,225,375,0.2,,0.21,495,495,0,0.95,0.81,0.75,0.71,0.66,0.65,0.6,0.56,0.545,0.505,0.48,0.45,0.4,0.36,0.325,0.3,0.25,0.2033,0.16239,0.12625,0.0941,0.0653,0.03936,0.01588,0.01,0.01,0.01,0.01,0.01,0.01,0.01,81,150,213,264,325,360,392,436,454.5,480,495,480,468,455,450,400,345.61,292.302,239.875,188.2,137.13,86.592,36.524,24,25,26,27,28,29,30,495,0.404040404,201,0.061190442,-0.154485688,2016.845514
Performance of the electrode based on silicon carbide supported platinum catalyst for proton exchange membrane fuel cells,Shuang Ma Andersen,Denmark,University of Southern Denmark,2017,Pt/SiC,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,48.59,0,23.4,8,,oxide,,18,none,1,0,0,198,1.6,1,ethylene glycol,1,0,0,0,10,25,0,0,0,130,225,0.173076923,,,,,,,0.42857,6.258,0.18,0.534,20,nafion 212,50,140,3,0.7,80,1,70,300,600,,,,,0,,0.21,124,81.724,0,0.91,0.45,0.32,0.26,0.20431,0.1561,0.11394,0.07677,0.04375,0.01423,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.451612903,202,0.2773622,-0.05906956,2016.94093
Composite-supported Pt catalyst and electrosprayed cathode catalyst layer for polymer electrolyte membrane fuel cell,Biao Zhou,Canada,University of Windsor,2017,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,78.4,3.1,,XC-72R,30,230,none,1,0,0,185,4,1,ethylene glycol,1,0,0,0,7,25,0,0,0,55,225,0.409090909,,,,,,,0.333,5,0.17,0.4,,nafion 212,50,130,3,1.07,100,1,80,225,375,1.5,2.5,225,375,0.2,,0.21,489.5,489.5,0,0.95,0.8,0.75,0.705,0.67,0.625,0.6,0.575,0.54,0.5,0.48,0.445,0.4,0.36,0.33,0.3,0.27156,0.24592,0.2227,0.20157,0.18225,0.16452,0.1482,0.13312,0.11915,0.10617,0.09407,0.08277,0.0722,0.06228,0.05296,80,150,211.5,268,312.5,360,402.5,432,450,480,489.5,480,468,462,450,434.496,418.064,400.86,382.983,364.5,345.492,326.04,306.176,285.96,265.425,244.582,223.479,202.16,180.612,158.88,489.5,0.347293156,203,0.308627951,-0.049974321,2016.950026
In situ construction of Ir@Pt/C nanoparticles in the cathode layer of membrane electrode assemblies with ultra-low Pt loading and high Pt exposure,Shi-Jun Liao,china,Technology of Guangdong Universities,2017,JM Pt/C,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,60,3.9,1.3,XC-72R,30,230,none,1,0,0,198,1.6,1,ethylene glycol,1,0,0,0,10,25,0,0,0,61.7,217,0.351701783,,,,,,,0.4545,5,0.1,0.1,,nafion 212,50,,,,100,0,70,,,,,0,0,0.2,,0.21,405,405,0,0.9,0.75,0.7,0.645,0.602,0.575,0.545,0.502,0.48,0.445,0.405,0.36,0.31,0.225,0.155,0.0904,0.03507,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,75,140,193.5,240.8,287.5,327,351.4,384,400.5,405,396,372,292.5,217,135.6,56.112,17,18,19,20,21,22,23,24,25,26,27,28,29,30,405,0.24691358,204,0.473338191,-0.006688107,2016.993312
New Method to Synthesize Highly Active and Durable Chemically Ordered fct-PtCo Cathode Catalyst for PEMFCs,Branko N. Popov,united States,University of South Carolina,2017,PtCo/C-900,52.3,0,0,0,0,0,47.7,0,0,0,0,0,0,0,0,0,0,0,0,0,37.85,0,0,0,0,0,0,0,0,0,62.15,5,,XC-72R,30,230,none,1,0,0,25,0,0,none,0,1,0,0,7,900,2,1,0,61.7,217,0.351701783,,,,,,,0.25,25,0.1,0.1,20,nafion 212,50,140,4,2,50,0,80,300,300,2,2,300,300,0.17,,0.21,550,550,0,0.98,0.84,0.79,0.77,0.735,0.705,0.68,0.65,0.62,0.59,0.547,0.5,0.452,0.385,0.3,0.22218,0.15647,0.10025,0.0516,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,84,158,231,294,352.5,408,455,496,531,547,550,542.4,500.5,420,333.27,250.352,170.425,92.88,19,20,21,22,23,24,25,26,27,28,29,30,550,0.181818182,205,0.995558039,0.261648899,2017.261649
New Method to Synthesize Highly Active and Durable Chemically Ordered fct-PtCo Cathode Catalyst for PEMFCs,Branko N. Popov,united States,University of South Carolina,2017,PtCo/CCCS-800,47.3,0,0,0,0,0,52.7,0,0,0,0,0,0,0,0,0,0,0,0,0,43.7,0,0,0,0,0,0,0,0,0,56.3,2,,home-made carbon,,,none,1,0,0,160,180,0,ethylene glycol,1,0,0,0,11,800,1,0,1,74,217,0.293243243,,,,,,,0.25,25,0.1,0.1,20,nafion 212,50,140,4,2,50,0,80,300,300,2,2,300,300,0.17,,0.21,600,600,0,0.98,0.83,0.79,0.755,0.74,0.703,0.685,0.65,0.62,0.597,0.56,0.525,0.5,0.46,0.425,0.395,0.345,0.297,0.235,0.17753,0.12787,0.08454,0.0464,0.01257,0.01,0.01,0.01,0.01,0.01,0.01,0.01,83,158,226.5,296,351.5,411,455,496,537.3,560,577.5,600,598,595,592.5,552,504.9,423,337.307,255.74,177.534,102.08,28.911,24,25,26,27,28,29,30,600,0.166666667,206,0.412939443,-0.021999007,2016.978001
New Method to Synthesize Highly Active and Durable Chemically Ordered fct-PtCo Cathode Catalyst for PEMFCs,Branko N. Popov,united States,University of South Carolina,2017,TEC10E50E,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,48,4,1.3,XC-72R,30,230,none,1,0,0,198,1.6,1,ethylene glycol,1,0,0,0,10,25,0,0,0,63,180,0.285714286,,,,,,,0.25,25,0.1,0.1,20,nafion 212,50,140,4,2,50,0,80,300,300,2,2,300,300,0.17,,0.21,609,609,0,0.95,0.78,0.73,0.702,0.675,0.645,0.615,0.598,0.57,0.54,0.515,0.515,0.49,0.465,0.435,0.405,0.375,0.35,0.32619,0.30455,0.28478,0.26667,0.25,0.23462,0.22037,0.20714,0.19483,0.18333,0.17258,0.1625,0.15303,78,146,210.6,270,322.5,369,418.6,456,486,515,566.5,588,604.5,609,607.5,600,595,587.142,578.645,569.56,560.007,550,539.626,528.888,517.85,506.558,494.991,483.224,471.25,459.09,609,0.164203612,207,0.263629427,-0.063219593,2016.93678
In situ construction of Ir@Pt/C nanoparticles in the cathode layer of membrane electrode assemblies with ultra-low Pt loading and high Pt exposure,Shi-Jun Liao,china,Technology of Guangdong Universities,2017,Ir@Pt/C,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,5.3,,XC-72R,30,230,core-shell,0,0,1,25,0,0,in-situ PED,0,0,0,0,7,200,2,1,0,55,225,0.409090909,,,,,,,0.4545,5,0.044,0.1,,nafion 212,50,,,,100,0,70,,,,,0,0,0.2,,0.21,585,585,0,0.94,0.79,0.74,0.7,0.68,0.655,0.63,0.6,0.58,0.555,0.535,0.502,0.485,0.45,0.402,0.355,0.31,0.28,0.24,0.14,0.04909,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,79,148,210,272,327.5,378,420,464,499.5,535,552.2,582,585,562.8,532.5,496,476,432,266,98.18,21,22,23,24,25,26,27,28,29,30,585,0.075213675,208,0.940004196,0.155480882,2017.155481
In situ construction of Ir@Pt/C nanoparticles in the cathode layer of membrane electrode assemblies with ultra-low Pt loading and high Pt exposure,Shi-Jun Liao,china,Technology of Guangdong Universities,2017,Ir/C,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,4.1,,XC-72R,30,230,none,1,0,0,25,0,0,none,0,1,0,0,7,200,2,1,0,55,225,0.409090909,,,,,,,0.4545,5,0.039,0.1,,nafion 212,50,,,,100,0,70,,,,,0,0,0.2,,0.21,238.4,238.4,0,0.87,0.6,0.53,0.485,0.45,0.405,0.37,0.325,0.298,0.25,0.215,0.18,0.15,0.12156,0.09592,0.0727,0.05157,0.03225,0.01452,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,60,106,145.5,180,202.5,222,227.5,238.4,225,215,198,180,158.028,134.288,109.05,82.512,54.825,26.136,19,20,21,22,23,24,25,26,27,28,29,30,238.4,0.163590604,209,0.775844707,0.075823454,2017.075823
A high-performance PEM fuel cell with ultralow platinum electrode via electrospinning and underpotential deposition,Ming Hou,china,Dalian Institute of Chemical PhysicsㄛChinese Academy of Sciences,2017,Pd/C@Ptskin,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,40,4.61,,XC-72R,30,230,core-shell,0,0,1,25,0,0,electrospary deposition,0,0,0,0,7,25,0,0,0,115,180,0.156521739,,,,,,,0.65,5,0.033,,,nafion 211,25,141,2,0.2,100,0,65,100,800,,,,,0,,0.21,640,435.5,0,0.89,0.75,0.67,0.64,0.59,0.55,0.51,0.48,0.45,0.42,0.4,0.38,0.36,0.335,0.31,0.285,0.26,0.235,0.21,0.18,0.15,0.12156,0.09456,0.07016,0.04801,0.0278,0.01,0.01,0.01,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0515625,210,0.102684939,-0.126640009,2016.87336
A high-performance PEM fuel cell with ultralow platinum electrode via electrospinning and underpotential deposition,Ming Hou,china,Dalian Institute of Chemical PhysicsㄛChinese Academy of Sciences,2017,Pd/C@Ptskin,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,40,4.61,,XC-72R,30,230,core-shell,0,0,1,25,0,0,electrospary deposition,0,0,0,0,7,25,0,0,0,115,180,0.156521739,,,,,,,0.65,5,0.019,,,nafion 211,25,141,2,0.2,100,0,65,100,800,,,,,0,,0.21,620,432,0,0.91,0.75,0.7,0.65,0.61,0.57,0.54,0.5,0.47,0.44,0.41,0.385,0.36,0.33,0.3,0.27,0.24,0.21,0.18,0.14,0.1,0.06238,0.02693,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030645161,211,0.398209621,-0.025798402,2016.974202
Evaluation of the Scaffolding Effect of Pt Nanowires Supported on Reduced Graphene Oxide in PEMFC Electrodes,shangfeng du,UK,University of Birmingham,2018,PtNWPd/rGO,87,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,3.1,,XC-72R,30,230,none,1,0,0,25,0,0,electrospary deposition,0,0,0,0,7,25,0,0,0,55,225,0.409090909,,,,,,,,16,0.4,0.4,20,nafion 212,50,135,2,5.1,100,1,80,195,360,1.3,2.4,195,360,0.05,,0.21,159,159,0,0.9,0.72,0.645,0.53,0.37,0.22797,0.11461,0.02204,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,72,129,159,148,113.985,68.766,15.428,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,159,2.51572327,212,0.959849681,0.174894436,2018.174894
Annealing Behaviour of Pt and PtNi Nanowires for Proton Exchange Membrane Fuel Cells,shangfeng du,UK,University of Birmingham,2018,IX PtNi NWs/C (350 ?C),75,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,45,4.4,,XC-72R,30,230,nanowire,0,1,0,25,60,0,NaBH4,0,0,1,0,12,350,24,1,0,4.8,41,0.854166667,,,,,,,,16,0.4,0.4,20,nafion 212,50,135,2,4.9,30,1,80,195,225,1.3,1.5,195,225,0,,0.21,188,188,0,0.93,0.79,0.71,0.61,0.47,0.175,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,79,142,183,188,87.5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,188,2.127659574,213,0.228101584,-0.07451134,2017.925489
Annealing Behaviour of Pt and PtNi Nanowires for Proton Exchange Membrane Fuel Cells,shangfeng du,UK,University of Birmingham,2018,"X PtNi NWs/C (150 ?C, 72 h)",75,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.6,0,0,0,0,0,0,0,0,0,43.4,4.4,,XC-72R,30,230,nanowire,0,1,0,25,60,0,NaBH4,0,0,1,0,12,150,72,1,0,4.2,67,1.595238095,,,,,,,,16,0.4,0.4,20,nafion 212,50,135,2,4.9,30,1,80,195,225,1.3,1.5,195,225,0,,0.21,192,192,0,0.95,0.8,0.725,0.64,0.46,0.30129,0.17616,0.07497,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,80,145,192,184,150.645,105.696,52.479,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,192,2.083333333,214,0.0278869,-0.191279891,2017.80872
Annealing Behaviour of Pt and PtNi Nanowires for Proton Exchange Membrane Fuel Cells,shangfeng du,UK,University of Birmingham,2018,VIII PtNi NWs/C (250 ?C),75,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.6,0,0,0,0,0,0,0,0,0,43.4,4.4,,XC-72R,30,230,nanowire,0,1,0,25,60,0,NaBH4,0,0,1,0,12,250,24,1,0,9.3,83,0.892473118,,,,,,,,16,0.4,0.4,20,nafion 212,50,135,2,4.9,30,1,80,195,225,1.3,1.5,195,225,0,,0.21,208,208,0,0.93,0.785,0.7,0.62,0.52,0.4,0.29,0.19044,0.10815,0.03898,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,78.5,140,186,208,200,174,133.308,86.52,35.082,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,208,1.923076923,215,0.772634467,0.074755094,2018.074755
Annealing Behaviour of Pt and PtNi Nanowires for Proton Exchange Membrane Fuel Cells,shangfeng du,UK,University of Birmingham,2018,VII PtNI NWs/C (150 ?C),75,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.6,0,0,0,0,0,0,0,0,0,43.4,4.4,,XC-72R,30,230,nanowire,0,1,0,25,60,0,NaBH4,0,0,1,0,12,150,24,1,0,11.1,125,1.126126126,,,,,,,,16,0.4,0.4,20,nafion 212,50,135,2,4.9,30,1,80,195,225,1.3,1.5,195,225,0,,0.21,220,220,0,0.93,0.8,0.745,0.675,0.55,0.43,0.3,0.18331,0.08828,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,80,149,202.5,220,215,180,128.317,70.624,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,220,1.818181818,216,0.426258153,-0.018590877,2017.981409
Carbon nanotubes as durable catalyst supports for oxygen reduction electrode of proton exchange membrane fuel cells,Duck Hyun Lee,Korea,Korea Institute of Industrial Technology,2018,Pt/CNT,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,6.3,,CNTs,,140,none,1,0,0,198,1.6,1,ethylene glycol,1,0,0,0,10,25,0,0,0,55,225,0.409090909,,,,,,,0.33,25,0.4,0.4,20,nafion 212,50,,,,100,0,70,225,300,1.5,2,,,0,,0.21,245,245,0,0.96,0.78,0.71,0.64,0.56,0.49,0.37,0.26185,0.17313,0.09904,0.03624,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.632653061,217,0.764561913,0.072105419,2018.072105
Annealing Behaviour of Pt and PtNi Nanowires for Proton Exchange Membrane Fuel Cells,shangfeng du,UK,University of Birmingham,2018,VI PtNi NWs/C,75,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.6,0,0,0,0,0,0,0,0,0,43.4,4.4,,XC-72R,30,230,nanowire,0,1,0,25,60,0,NaBH4,0,0,1,0,12,25,0,0,0,8,62,0.775,,,,,,,,16,0.4,0.4,20,nafion 212,50,135,2,4.9,30,1,80,195,225,1.3,1.5,195,225,0,,0.21,248,248,0,0.93,0.825,0.79,0.705,0.62,0.43,0.185,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,82.5,158,211.5,248,215,111,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,248,1.612903226,218,0.510019599,0.002511805,2018.002512
Rapid microwave-assisted solvothermal synthesis of shape-controlled Pt-Ni alloy nanoparticles for PEMFC,Haixu Yan,china,Tongji University,2018,Pt-Ni/C,38.3,0,0,0,0,61.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,0,0,0,0,0,0,0,0,0,73.4,8.5,,XC-72R,30,230,none,1,0,0,198,0.67,1,ethylene glycol,1,0,0,0,10,25,0,0,0,24.3,1210,4.979423868,0.935,1.06,10000,15,,,,50,0.4,0.2,20,nafion 211,25,,,,100,0,80,270,375,1.8,2.5,270,375,0,,0.21,364,364,0,0.96,0.8,0.74,0.7,0.65,0.61,0.555,0.51,0.455,0.395,0.32,0.25098,0.19215,0.1414,0.09719,0.05831,0.02387,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,80,148,210,260,305,333,357,364,355.5,320,276.078,230.58,183.82,136.066,87.465,38.192,17,18,19,20,21,22,23,24,25,26,27,28,29,30,364,1.098901099,219,0.076760933,-0.142720135,2017.85728
Evaluation of the Scaffolding Effect of Pt Nanowires Supported on Reduced Graphene Oxide in PEMFC Electrodes,shangfeng du,UK,University of Birmingham,2018,Pt/C JM,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,3.1,0.8,XC-72R,30,230,none,1,0,0,198,1.6,1,ethylene glycol,1,0,0,0,10,25,0,0,0,55.6,225,0.404676259,0.89,,,,,,,16,0.4,0.4,20,nafion 212,50,135,2,5.1,100,1,80,195,360,1.3,2.4,195,360,0.05,,0.21,376,376,0,0.9,0.78,0.735,0.697,0.65,0.61,0.57,0.52,0.47,0.41,0.35431,0.3061,0.26394,0.22677,0.19375,0.16423,0.13766,0.11364,0.09182,0.0719,0.05364,0.03685,0.02136,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,78,147,209.1,260,305,342,364,376,369,354.31,336.71,316.728,294.801,271.25,246.345,220.256,193.188,165.276,136.61,107.28,77.385,46.992,23,24,25,26,27,28,29,30,376,1.063829787,220,0.797989949,0.083446305,2018.083446
Annealing Behaviour of Pt and PtNi Nanowires for Proton Exchange Membrane Fuel Cells,shangfeng du,UK,University of Birmingham,2018,IV Pt NWs/C (250 ?C),100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,40,4.4,,XC-72R,30,230,nanowire,0,1,0,25,4320,0,NaBH4,0,0,1,0,7,250,24,1,0,7.6,43,0.565789474,,,,,,,,16,0.4,0.4,20,nafion 212,50,135,2,4.9,30,1,80,195,225,1.3,1.5,195,225,0,,0.21,395.5,395.5,0,0.93,0.81,0.77,0.74,0.702,0.675,0.635,0.565,0.498,0.41,0.35,0.29431,0.2461,0.20394,0.16677,0.13375,0.10423,0.07766,0.05364,0.03182,0.01097,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,81,154,222,280.8,337.5,381,395.5,398.4,369,350,323.741,295.32,265.122,233.478,200.625,166.768,132.022,96.552,60.458,21.94,21,22,23,24,25,26,27,28,29,30,398.4,1.011378003,221,0.224523197,-0.075700579,2017.924299
Annealing Behaviour of Pt and PtNi Nanowires for Proton Exchange Membrane Fuel Cells,shangfeng du,UK,University of Birmingham,2018,II Pt NWs/C,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,40,4.4,,XC-72R,30,230,nanowire,0,1,0,25,4320,0,NaBH4,0,0,1,0,7,25,0,0,0,13.1,70,0.534351145,,,,,,,,16,0.4,0.4,20,nafion 212,50,135,2,4.9,30,1,80,195,225,1.3,1.5,195,225,0,,0.21,421.4,421.4,0,0.93,0.84,0.8,0.765,0.735,0.703,0.675,0.602,0.525,0.412,0.30986,0.22562,0.15497,0.09485,0.04308,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,84,160,229.5,294,351.5,405,421.4,420,370.8,309.86,248.182,185.964,123.305,60.312,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,421.4,0.949216896,222,0.150184474,-0.103564252,2017.896436
Annealing Behaviour of Pt and PtNi Nanowires for Proton Exchange Membrane Fuel Cells,shangfeng du,UK,University of Birmingham,2018,III Pt NWs/C (150 ?C),100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,40,4.4,,XC-72R,30,230,nanowire,0,1,0,25,4320,0,NaBH4,0,0,1,0,7,150,24,1,0,8.1,66,0.814814815,,,,,,,,16,0.4,0.4,20,nafion 212,50,135,2,4.9,30,1,80,195,225,1.3,1.5,195,225,0,,0.21,428.3,428.3,0,0.93,0.84,0.8,0.765,0.735,0.703,0.675,0.602,0.525,0.475,0.4283,0.38739,0.35125,0.3191,0.2903,0.26436,0.24088,0.21952,0.20001,0.18211,0.16563,0.15042,0.13632,0.12323,0.11104,0.09965,0.08863,0.07831,0.06862,0.05951,0.05092,84,160,229.5,294,351.5,405,421.4,420,427.5,428.3,426.129,421.5,414.83,406.42,396.54,385.408,373.184,360.018,346.009,331.26,315.882,299.904,283.429,266.496,249.125,230.438,211.437,192.136,172.579,152.76,428.3,0.933924819,223,0.412799828,-0.022034862,2017.977965
Preparation of an octahedral PtNi/CNT catalyst and its application in high durability PEMFC cathodes,Bing Li,China,Tongji University,2018,Oct PtNi/CNTs,48.2,0,0,0,0,51.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5,0,0,0,0,0,0,0,0,0,60.5,12.8,,CNTs,,120,none,1,0,0,160,720,0,dimethylformamide,0,0,0,1,7,25,0,0,0,34.8,479,1.376436782,0.915,1.05,2000,,160.94,0.11,0.33,25,0.4,0.2,40,Gore membrane,15,,,,80,1,80,255,450,1.7,3,255,450,0,,0.21,432,432,0,0.915,0.802,0.77,0.73,0.7,0.675,0.643,0.6,0.54,0.465,0.38,0.30218,0.23647,0.18025,0.1316,0.0891,0.05164,0.01838,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,80.2,154,219,280,337.5,385.8,420,432,418.5,380,332.398,283.764,234.325,184.24,133.65,82.624,31.246,18,19,20,21,22,23,24,25,26,27,28,29,30,432,0.925925926,224,0.826002615,0.093848588,2018.093849
